time,manip_joint1/current,manip_joint1/voltage,manip_joint1/effort,manip_joint2/current,manip_joint2/voltage,manip_joint2/effort,manip_joint3/current,manip_joint3/voltage,manip_joint3/effort,manip_joint4/current,manip_joint4/voltage,manip_joint4/effort,manip_joint5/current,manip_joint5/voltage,manip_joint5/effort,manip_joint6/current,manip_joint6/voltage,manip_joint6/effort,manip_joint7/current,manip_joint7/voltage,manip_joint7/effort
0.021605602,-0.00538,13.8,-0.012912,0.0,13.700000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,0.00269,13.600000000000001,0.006456,-0.0,13.600000000000001,-0.0
0.053746009,-0.00269,13.8,-0.006456,0.0,13.700000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,-0.0,13.600000000000001,-0.0,-0.0,13.600000000000001,-0.0
0.087926652,0.0,13.8,0.0,0.0,13.700000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,-0.0,13.600000000000001,-0.0,-0.0,13.600000000000001,-0.0
0.120954276,0.0,13.8,0.0,0.0,13.700000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,-0.0,13.600000000000001,-0.0,-0.0,13.600000000000001,-0.0
0.154031844,0.0,13.8,0.0,0.0,13.700000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,0.00269,13.600000000000001,0.006456,-0.0,13.600000000000001,-0.0
0.187870684,-0.00269,13.8,-0.006456,0.0,13.700000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,-0.0,13.600000000000001,-0.0,-0.0,13.600000000000001,-0.0
0.220834134,0.0,13.8,0.0,0.0,13.700000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,0.00269,13.600000000000001,0.006456,-0.0,13.600000000000001,-0.0
0.253818323,-0.00269,13.8,-0.006456,0.0,13.700000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,0.00269,13.600000000000001,0.006456,-0.0,13.600000000000001,-0.0
0.287844726,-0.00269,13.8,-0.006456,0.0,13.700000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,-0.0,13.600000000000001,-0.0,-0.0,13.600000000000001,-0.0
0.32087239,-0.00269,13.8,-0.006456,0.0,13.700000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,-0.0,13.600000000000001,-0.0,-0.0,13.5,-0.0
0.354991403,-0.00269,13.8,-0.006456,0.0,13.700000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,-0.0,13.600000000000001,-0.0,-0.0,13.600000000000001,-0.0
0.38784938,-0.00269,13.8,-0.006456,0.0,13.700000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,-0.0,13.600000000000001,-0.0,-0.0,13.600000000000001,-0.0
0.434279963,-0.00269,13.8,-0.006456,0.0,13.700000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,-0.0,13.600000000000001,-0.0,-0.0,13.600000000000001,-0.0
0.487866574,-0.00269,13.700000000000001,-0.006456,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,0.0,13.5,0.0,0.00538,13.5,0.012912,0.00807,13.4,0.019368
0.520754218,-0.00269,13.700000000000001,-0.006456,0.0,13.600000000000001,0.0,0.0,13.5,0.0,0.0,13.5,0.0,0.0,13.4,0.0,-0.03766,13.4,-0.09038399999999999,-0.01345,13.4,-0.032279999999999996
0.554913742,-0.00269,13.700000000000001,-0.006456,0.0,13.600000000000001,0.0,0.0,13.5,0.0,0.0,13.5,0.0,0.0,13.4,0.0,-0.02959,13.4,-0.071016,-0.0,13.4,-0.0
0.58793299,-0.00269,13.700000000000001,-0.006456,0.0,13.600000000000001,0.0,0.0,13.5,0.0,0.0,13.5,0.0,0.0,13.4,0.0,-0.01883,13.4,-0.045191999999999996,-0.00538,13.4,-0.012912
0.620782463,-0.00269,13.700000000000001,-0.006456,0.0,13.600000000000001,0.0,0.0,13.5,0.0,0.0,13.5,0.0,0.0,13.4,0.0,-0.02959,13.4,-0.071016,-0.00269,13.4,-0.006456
0.654741309,-0.00269,13.700000000000001,-0.006456,0.0,13.600000000000001,0.0,0.0,13.5,0.0,0.0,13.5,0.0,0.0,13.4,0.0,-0.00538,13.4,-0.012912,-0.00538,13.4,-0.012912
0.68785434,-0.00269,13.700000000000001,-0.006456,0.0,13.600000000000001,0.0,0.0,13.5,0.0,0.0,13.5,0.0,0.0,13.3,0.0,-0.02152,13.3,-0.051648,-0.00538,13.4,-0.012912
0.72069297,-0.00269,13.700000000000001,-0.006456,0.0,13.600000000000001,0.0,0.0,13.5,0.0,0.0,13.5,0.0,0.0,13.3,0.0,-0.01345,13.4,-0.032279999999999996,-0.01614,13.3,-0.038736
0.754602304,-0.00269,13.700000000000001,-0.006456,0.0,13.600000000000001,0.0,0.0,13.5,0.0,0.0,13.4,0.0,0.0,13.4,0.0,-0.01883,13.4,-0.045191999999999996,-0.00269,13.3,-0.006456
0.787683918,0.0,13.700000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,0.0,13.5,0.0,0.0,13.3,0.0,-0.01614,13.3,-0.038736,-0.00538,13.3,-0.012912
0.82070638,-0.00269,13.700000000000001,-0.006456,0.0,13.600000000000001,0.0,0.0,13.5,0.0,0.0,13.4,0.0,0.0,13.3,0.0,-0.02152,13.3,-0.051648,-0.00807,13.3,-0.019368
