time,manip_joint1/current,manip_joint1/voltage,manip_joint1/effort,manip_joint2/current,manip_joint2/voltage,manip_joint2/effort,manip_joint3/current,manip_joint3/voltage,manip_joint3/effort,manip_joint4/current,manip_joint4/voltage,manip_joint4/effort,manip_joint5/current,manip_joint5/voltage,manip_joint5/effort,manip_joint6/current,manip_joint6/voltage,manip_joint6/effort,manip_joint7/current,manip_joint7/voltage,manip_joint7/effort
0.030346668,-0.00269,13.8,-0.006456,-0.00538,13.700000000000001,-0.012912,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,-0.0,13.600000000000001,-0.0,0.00269,13.600000000000001,0.006456
0.062973056,-0.00269,13.8,-0.006456,-0.00538,13.700000000000001,-0.012912,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,-0.0,13.600000000000001,-0.0,0.00269,13.600000000000001,0.006456
0.096625105,-0.00538,13.8,-0.012912,-0.00807,13.700000000000001,-0.019368,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,-0.0,13.600000000000001,-0.0,0.00269,13.600000000000001,0.006456
0.129919669,-0.00807,13.8,-0.019368,-0.00538,13.700000000000001,-0.012912,0.0,13.600000000000001,0.0,-0.00269,13.600000000000001,-0.006456,0.0,13.600000000000001,0.0,-0.0,13.600000000000001,-0.0,0.00269,13.600000000000001,0.006456
0.162970928,-0.00538,13.8,-0.012912,-0.00807,13.700000000000001,-0.019368,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,-0.0,13.600000000000001,-0.0,-0.0,13.600000000000001,-0.0
0.195930564,-0.00538,13.8,-0.012912,-0.01076,13.700000000000001,-0.025824,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,-0.0,13.600000000000001,-0.0,-0.0,13.600000000000001,-0.0
0.229968524,-0.00538,13.8,-0.012912,-0.00538,13.700000000000001,-0.012912,0.0,13.600000000000001,0.0,-0.00269,13.600000000000001,-0.006456,0.0,13.600000000000001,0.0,-0.0,13.600000000000001,-0.0,-0.0,13.600000000000001,-0.0
0.264048561,-0.01076,13.8,-0.025824,-0.00807,13.700000000000001,-0.019368,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,-0.0,13.600000000000001,-0.0,-0.0,13.600000000000001,-0.0
0.296905805,-0.00538,13.8,-0.012912,-0.00538,13.700000000000001,-0.012912,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,-0.0,13.600000000000001,-0.0,-0.0,13.600000000000001,-0.0
0.330116824,-0.00538,13.8,-0.012912,-0.00538,13.700000000000001,-0.012912,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,-0.0,13.600000000000001,-0.0,0.00269,13.600000000000001,0.006456
0.362910235,-0.00538,13.8,-0.012912,-0.00807,13.700000000000001,-0.019368,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,-0.0,13.600000000000001,-0.0,0.00269,13.600000000000001,0.006456
0.396705131,-0.00538,13.8,-0.012912,-0.00269,13.700000000000001,-0.006456,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,0.00269,13.5,0.006456,-0.00807,13.5,-0.019368
0.429687496,-0.00538,13.8,-0.012912,-0.00807,13.700000000000001,-0.019368,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,-0.0,13.600000000000001,-0.0,0.00807,13.600000000000001,0.019368
0.463042396,-0.00269,13.8,-0.006456,-0.00269,13.700000000000001,-0.006456,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.4,0.0,0.00269,13.5,0.006456,-0.00807,13.5,-0.019368
0.496662499,-0.00269,13.8,-0.006456,-0.00807,13.700000000000001,-0.019368,0.0,13.600000000000001,0.0,0.0,13.600000000000001,0.0,0.0,13.5,0.0,-0.0,13.600000000000001,-0.0,0.00269,13.600000000000001,0.006456
0.529636991,-0.00538,13.8,-0.012912,-0.00269,13.700000000000001,-0.006456,0.0,13.600000000000001,0.0,-0.00269,13.600000000000001,-0.006456,0.0,13.5,0.0,0.00538,13.600000000000001,0.012912,0.00538,13.600000000000001,0.012912
