time,manip_joint1/current,manip_joint1/voltage,manip_joint1/effort,manip_joint2/current,manip_joint2/voltage,manip_joint2/effort,manip_joint3/current,manip_joint3/voltage,manip_joint3/effort,manip_joint4/current,manip_joint4/voltage,manip_joint4/effort,manip_joint5/current,manip_joint5/voltage,manip_joint5/effort,manip_joint6/current,manip_joint6/voltage,manip_joint6/effort,manip_joint7/current,manip_joint7/voltage,manip_joint7/effort
0.190251787,0.0,13.700000000000001,0.0,-0.36046,13.600000000000001,-0.865104,-0.28783000000000003,13.600000000000001,-0.6907920000000001,-0.00807,13.600000000000001,-0.019368,0.0,13.5,0.0,-0.0,13.600000000000001,-0.0,-0.0,13.600000000000001,-0.0
0.224215937,0.00807,13.700000000000001,0.019368,-0.37929,13.700000000000001,-0.910296,-0.31473,13.600000000000001,-0.755352,0.0,13.600000000000001,0.0,0.00269,13.5,0.006456,-0.0,13.600000000000001,-0.0,-0.0,13.600000000000001,-0.0
0.257110452,0.048420000000000005,13.700000000000001,0.116208,-0.42502,13.600000000000001,-1.020048,-0.32280000000000003,13.600000000000001,-0.7747200000000001,0.0,13.600000000000001,0.0,-0.02152,13.5,-0.051648,-0.0,13.600000000000001,-0.0,-0.0,13.600000000000001,-0.0
0.290152423,0.048420000000000005,13.700000000000001,0.116208,-0.38467,13.600000000000001,-0.923208,-0.30397,13.600000000000001,-0.7295280000000001,0.0,13.600000000000001,0.0,-0.00269,13.5,-0.006456,-0.0,13.5,-0.0,-0.0,13.4,-0.0
0.324155029,0.0538,13.700000000000001,0.12911999999999998,-0.36853,13.600000000000001,-0.884472,-0.30128,13.5,-0.7230719999999999,-0.00538,13.600000000000001,-0.012912,-0.01076,13.5,-0.025824,-0.0,13.5,-0.0,-0.0,13.5,-0.0
0.357135947,0.12105,13.700000000000001,0.29052,-0.36853,13.600000000000001,-0.884472,-0.32280000000000003,13.5,-0.7747200000000001,-0.00538,13.5,-0.012912,-0.01883,13.5,-0.045191999999999996,-0.0,13.5,-0.0,0.00269,13.5,0.006456
0.39009671,0.15871000000000002,13.700000000000001,0.380904,-0.36853,13.600000000000001,-0.884472,-0.35508,13.5,-0.852192,0.0,13.5,0.0,-0.00538,13.5,-0.012912,-0.0,13.5,-0.0,-0.0,13.5,-0.0
0.424024377,0.23403000000000002,13.700000000000001,0.5616720000000001,-0.36853,13.600000000000001,-0.884472,-0.34432,13.5,-0.826368,0.0,13.5,0.0,-0.01076,13.4,-0.025824,-0.0,13.5,-0.0,-0.0,13.5,-0.0
0.457169218,0.28514,13.700000000000001,0.6843359999999999,-0.36853,13.600000000000001,-0.884472,-0.35508,13.5,-0.852192,0.0,13.5,0.0,-0.05918,13.4,-0.142032,-0.0,13.5,-0.0,-0.0,13.5,-0.0
0.490158984,0.30397,13.600000000000001,0.7295280000000001,-0.33356,13.600000000000001,-0.800544,-0.4035,13.5,-0.9684,0.0,13.5,0.0,-0.03766,13.4,-0.09038399999999999,-0.0,13.5,-0.0,-0.0,13.4,-0.0
0.524398923,0.28514,13.600000000000001,0.6843359999999999,-0.31742000000000004,13.600000000000001,-0.761808,-0.37122,13.5,-0.8909279999999999,-0.00538,13.5,-0.012912,-0.04304,13.4,-0.103296,-0.0,13.5,-0.0,-0.0,13.4,-0.0
0.557188374,0.27976,13.600000000000001,0.671424,-0.31742000000000004,13.600000000000001,-0.761808,-0.4304,13.5,-1.0329599999999999,-0.02152,13.4,-0.051648,-0.056490000000000005,13.4,-0.135576,-0.0,13.4,-0.0,-0.0,13.4,-0.0
0.590044537,0.27438,13.600000000000001,0.658512,-0.31742000000000004,13.600000000000001,-0.761808,-0.44116,13.4,-1.058784,-0.00538,13.4,-0.012912,-0.048420000000000005,13.4,-0.116208,-0.0,13.4,-0.0,-0.0,13.4,-0.0
0.624331369,0.27707000000000004,13.600000000000001,0.6649680000000001,-0.32280000000000003,13.5,-0.7747200000000001,-0.4842,13.4,-1.16208,-0.00538,13.4,-0.012912,-0.04304,13.3,-0.103296,-0.0,13.4,-0.0,-0.0,13.4,-0.0
0.657082991,0.32011,13.600000000000001,0.768264,-0.33356,13.5,-0.800544,-0.47882,13.4,-1.149168,0.0,13.4,0.0,-0.08070000000000001,13.200000000000001,-0.19368000000000002,-0.0,13.4,-0.0,-0.0,13.3,-0.0
0.690939592,0.29052,13.5,0.697248,-0.31742000000000004,13.5,-0.761808,-0.51917,13.4,-1.246008,-0.01345,13.4,-0.032279999999999996,-0.056490000000000005,13.3,-0.135576,-0.0,13.3,-0.0,-0.0,13.3,-0.0
0.723938961,0.29052,13.600000000000001,0.697248,-0.31204000000000004,13.4,-0.7488960000000001,-0.52993,13.4,-1.271832,0.0,13.3,0.0,-0.09415,13.3,-0.22596,-0.0,13.3,-0.0,-0.0,13.3,-0.0
0.756993381,0.31204000000000004,13.5,0.7488960000000001,-0.30666,13.5,-0.735984,-0.55145,13.4,-1.32348,-0.01345,13.3,-0.032279999999999996,-0.10222,13.3,-0.245328,-0.0,13.3,-0.0,-0.0,13.3,-0.0
0.790949506,0.33894,13.5,0.8134560000000001,-0.27707000000000004,13.4,-0.6649680000000001,-0.60256,13.3,-1.4461439999999999,-0.00269,13.3,-0.006456,-0.06456,13.3,-0.154944,-0.0,13.3,-0.0,-0.0,13.3,-0.0
0.82389552,0.35508,13.5,0.852192,-0.33625,13.4,-0.8069999999999999,-0.6052500000000001,13.3,-1.4526000000000001,-0.00807,13.3,-0.019368,-0.10222,13.200000000000001,-0.245328,-0.0,13.200000000000001,-0.0,-0.0,13.200000000000001,-0.0
0.856908489,0.33894,13.5,0.8134560000000001,-0.32549,13.4,-0.781176,-0.64291,13.3,-1.542984,0.00269,13.200000000000001,0.006456,-0.10222,13.100000000000001,-0.245328,-0.0,13.200000000000001,-0.0,-0.0,13.200000000000001,-0.0
0.891044628,0.33087,13.5,0.794088,-0.30935,13.4,-0.74244,-0.68057,13.3,-1.633368,0.00269,13.3,0.006456,-0.06456,13.100000000000001,-0.154944,-0.0,13.200000000000001,-0.0,-0.0,13.200000000000001,-0.0
0.923854958,0.34701000000000004,13.5,0.8328240000000001,-0.31742000000000004,13.4,-0.761808,-0.72092,13.200000000000001,-1.730208,-0.01614,13.200000000000001,-0.038736,-0.09146,13.100000000000001,-0.219504,-0.0,13.100000000000001,-0.0,-0.0,13.200000000000001,-0.0
0.95679868,0.31742000000000004,13.5,0.761808,-0.32818,13.3,-0.787632,-0.7558900000000001,13.200000000000001,-1.814136,0.0,13.200000000000001,0.0,-0.06994,13.100000000000001,-0.167856,-0.0,13.100000000000001,-0.0,-0.0,13.100000000000001,-0.0
0.990891987,0.33087,13.4,0.794088,-0.30128,13.3,-0.7230719999999999,-0.74244,13.200000000000001,-1.7818559999999999,0.00269,13.200000000000001,0.006456,-0.11029,13.100000000000001,-0.264696,-0.0,13.100000000000001,-0.0,-0.0,13.100000000000001,-0.0
1.023883676,0.39543,13.4,0.949032,-0.31204000000000004,13.3,-0.7488960000000001,-0.70747,13.200000000000001,-1.697928,0.0,13.100000000000001,0.0,-0.15602000000000002,13.0,-0.37444800000000006,-0.0,13.100000000000001,-0.0,-0.0,13.100000000000001,-0.0
1.056788541,0.41157,13.4,0.987768,-0.30935,13.200000000000001,-0.74244,-0.6940200000000001,13.100000000000001,-1.6656480000000002,-0.01883,13.200000000000001,-0.045191999999999996,-0.08070000000000001,13.100000000000001,-0.19368000000000002,-0.0,13.0,-0.0,-0.0,13.100000000000001,-0.0
1.090822651,0.38736000000000004,13.4,0.929664,-0.30128,13.3,-0.7230719999999999,-0.71285,13.100000000000001,-1.71084,-0.00269,13.200000000000001,-0.006456,-0.08608,13.0,-0.206592,-0.0,13.0,-0.0,-0.0,13.0,-0.0
1.123857702,0.38736000000000004,13.3,0.929664,-0.2959,13.200000000000001,-0.71016,-0.66174,13.200000000000001,-1.588176,-0.00269,13.100000000000001,-0.006456,-0.15333,13.0,-0.367992,-0.0,13.0,-0.0,-0.0,13.0,-0.0
1.156861837,0.38467,13.5,0.923208,-0.27438,13.3,-0.658512,-0.69671,13.100000000000001,-1.672104,0.0,13.100000000000001,0.0,-0.07263,13.0,-0.174312,-0.0,13.0,-0.0,0.00269,13.0,0.006456
1.19079064,0.34701000000000004,13.3,0.8328240000000001,-0.27976,13.3,-0.671424,-0.67788,13.100000000000001,-1.6269120000000001,-0.00269,13.100000000000001,-0.006456,-0.09415,13.100000000000001,-0.22596,-0.0,13.0,-0.0,-0.0,13.100000000000001,-0.0
1.223815172,0.36046,13.4,0.865104,-0.28514,13.200000000000001,-0.6843359999999999,-0.6725,13.100000000000001,-1.6139999999999999,0.0,13.100000000000001,0.0,-0.12374,13.0,-0.296976,-0.0,13.0,-0.0,-0.0,13.100000000000001,-0.0
1.256805006,0.35239000000000004,13.3,0.845736,-0.30935,13.200000000000001,-0.74244,-0.6187,13.200000000000001,-1.48488,-0.02152,13.100000000000001,-0.051648,-0.10491,13.0,-0.251784,-0.0,13.0,-0.0,-0.0,13.0,-0.0
1.290829356,0.36584,13.4,0.878016,-0.32011,13.3,-0.768264,-0.6187,13.200000000000001,-1.48488,-0.00269,13.200000000000001,-0.006456,-0.07263,13.100000000000001,-0.174312,-0.0,13.100000000000001,-0.0,-0.0,13.0,-0.0
1.32379821,0.42502,13.4,1.020048,-0.31742000000000004,13.200000000000001,-0.761808,-0.64291,13.0,-1.542984,0.0,13.100000000000001,0.0,-0.14257,13.0,-0.34216799999999997,-0.0,13.0,-0.0,-0.0,13.0,-0.0
1.356880221,0.41426,13.4,0.994224,-0.35239000000000004,13.200000000000001,-0.845736,-0.68864,13.100000000000001,-1.652736,-0.00269,13.0,-0.006456,-0.07532,13.0,-0.18076799999999998,-0.0,13.0,-0.0,-0.0,13.0,-0.0
1.390813769,0.37391,13.4,0.8973840000000001,-0.31742000000000004,13.3,-0.761808,-0.6348400000000001,13.200000000000001,-1.523616,0.0,13.100000000000001,0.0,-0.07263,13.0,-0.174312,-0.0,13.100000000000001,-0.0,-0.0,13.0,-0.0
1.423708022,0.41964,13.4,1.007136,-0.34432,13.200000000000001,-0.826368,-0.65905,13.200000000000001,-1.58172,0.0,13.0,0.0,-0.1076,13.0,-0.25823999999999997,-0.0,13.0,-0.0,-0.0,13.0,-0.0
1.456769939,0.41964,13.5,1.007136,-0.31742000000000004,13.200000000000001,-0.761808,-0.6456000000000001,13.200000000000001,-1.5494400000000002,-0.01883,13.100000000000001,-0.045191999999999996,-0.04573,13.0,-0.109752,-0.0,13.0,-0.0,-0.0,13.100000000000001,-0.0
1.490699221,0.40619,13.3,0.974856,-0.32011,13.3,-0.768264,-0.6348400000000001,13.200000000000001,-1.523616,-0.01076,13.100000000000001,-0.025824,-0.08877,13.0,-0.213048,-0.0,13.0,-0.0,-0.0,13.0,-0.0
1.523706406,0.45192000000000004,13.4,1.084608,-0.32280000000000003,13.200000000000001,-0.7747200000000001,-0.65367,13.200000000000001,-1.568808,0.0,13.100000000000001,0.0,-0.09953000000000001,13.0,-0.238872,-0.0,13.0,-0.0,-0.0,13.0,-0.0
1.556659524,0.42771000000000003,13.4,1.026504,-0.30128,13.200000000000001,-0.7230719999999999,-0.6859500000000001,13.100000000000001,-1.6462800000000002,-0.01345,13.100000000000001,-0.032279999999999996,-0.07263,13.0,-0.174312,-0.0,13.100000000000001,-0.0,-0.0,13.0,-0.0
1.590629601,0.40619,13.4,0.974856,-0.2959,13.200000000000001,-0.71016,-0.68057,13.100000000000001,-1.633368,-0.01883,13.100000000000001,-0.045191999999999996,-0.06456,13.0,-0.154944,-0.0,13.0,-0.0,-0.0,13.0,-0.0
1.623617694,0.44385,13.3,1.06524,-0.28514,13.200000000000001,-0.6843359999999999,-0.7047800000000001,13.100000000000001,-1.691472,0.0,13.100000000000001,0.0,-0.11029,13.0,-0.264696,-0.0,13.0,-0.0,-0.0,13.0,-0.0
1.657638818,0.40619,13.4,0.974856,-0.34432,13.3,-0.826368,-0.68864,13.100000000000001,-1.652736,-0.01883,13.100000000000001,-0.045191999999999996,-0.07532,13.0,-0.18076799999999998,-0.0,13.0,-0.0,-0.0,13.0,-0.0
1.690620302,0.44116,13.3,1.058784,-0.33356,13.200000000000001,-0.800544,-0.66712,13.100000000000001,-1.601088,-0.02152,13.100000000000001,-0.051648,-0.14795,13.0,-0.35508,-0.0,13.0,-0.0,-0.0,13.0,-0.0
1.723581745,0.45999,13.4,1.103976,-0.35508,13.3,-0.852192,-0.6725,13.100000000000001,-1.6139999999999999,-0.01345,13.100000000000001,-0.032279999999999996,-0.06187,13.0,-0.148488,-0.0,13.0,-0.0,-0.0,13.0,-0.0
1.757775342,0.44116,13.3,1.058784,-0.35777000000000003,13.200000000000001,-0.8586480000000001,-0.71285,13.100000000000001,-1.71084,0.0,13.100000000000001,0.0,-0.09146,13.0,-0.219504,-0.0,13.0,-0.0,0.00269,13.0,0.006456
1.79060734,0.47075,13.4,1.1298,-0.33356,13.3,-0.800544,-0.7155400000000001,13.100000000000001,-1.7172960000000002,-0.01076,13.100000000000001,-0.025824,-0.08877,12.9,-0.213048,-0.0,13.0,-0.0,0.00269,13.0,0.006456
1.823544222,0.46806000000000003,13.3,1.1233440000000001,-0.37122,13.200000000000001,-0.8909279999999999,-0.7155400000000001,13.100000000000001,-1.7172960000000002,0.0,13.100000000000001,0.0,-0.11298000000000001,13.0,-0.271152,-0.0,13.0,-0.0,-0.0,13.0,-0.0
1.857723387,0.41964,13.4,1.007136,-0.36046,13.200000000000001,-0.865104,-0.6940200000000001,13.100000000000001,-1.6656480000000002,-0.01883,13.0,-0.045191999999999996,-0.08608,12.9,-0.206592,-0.0,13.0,-0.0,-0.0,13.0,-0.0
1.890462345,0.44923,13.3,1.078152,-0.36046,13.200000000000001,-0.865104,-0.66981,13.0,-1.607544,-0.01614,13.100000000000001,-0.038736,-0.11029,13.0,-0.264696,-0.0,13.0,-0.0,-0.0,13.0,-0.0
1.923517467,0.44654,13.4,1.071696,-0.3497,13.200000000000001,-0.83928,-0.71823,13.100000000000001,-1.723752,0.0,13.100000000000001,0.0,-0.08877,13.0,-0.213048,-0.0,12.9,-0.0,-0.0,13.0,-0.0
1.957590487,0.4035,13.4,0.9684,-0.31742000000000004,13.3,-0.761808,-0.70209,13.100000000000001,-1.6850159999999998,0.0,13.100000000000001,0.0,-0.10222,13.0,-0.245328,-0.0,12.9,-0.0,-0.0,13.0,-0.0
1.99052354,0.41964,13.3,1.007136,-0.34701000000000004,13.200000000000001,-0.8328240000000001,-0.6725,13.100000000000001,-1.6139999999999999,0.0,13.100000000000001,0.0,-0.13719,12.9,-0.329256,-0.0,13.0,-0.0,0.00269,13.0,0.006456
2.023427983,0.42771000000000003,13.4,1.026504,-0.34163,13.3,-0.819912,-0.64022,13.100000000000001,-1.536528,-0.01614,13.100000000000001,-0.038736,-0.10491,13.0,-0.251784,-0.0,12.9,-0.0,0.00269,13.0,0.006456
2.057317255,0.40619,13.3,0.974856,-0.35508,13.200000000000001,-0.852192,-0.66174,13.100000000000001,-1.588176,-0.00807,13.0,-0.019368,-0.08608,13.0,-0.206592,-0.0,13.0,-0.0,0.00269,13.0,0.006456
2.090525842,0.42771000000000003,13.4,1.026504,-0.33894,13.3,-0.8134560000000001,-0.66174,13.100000000000001,-1.588176,-0.02152,13.100000000000001,-0.051648,-0.1345,13.0,-0.32280000000000003,-0.0,12.9,-0.0,-0.0,13.0,-0.0
2.123317054,0.4304,13.3,1.0329599999999999,-0.38467,13.200000000000001,-0.923208,-0.65905,13.100000000000001,-1.58172,-0.00269,13.0,-0.006456,-0.12105,13.0,-0.29052,-0.0,12.9,-0.0,0.00269,13.0,0.006456
2.157510991,0.41426,13.4,0.994224,-0.35239000000000004,13.3,-0.845736,-0.69671,13.200000000000001,-1.672104,-0.01614,13.100000000000001,-0.038736,-0.09146,13.0,-0.219504,-0.0,13.0,-0.0,0.00269,13.0,0.006456
2.1903216,0.44654,13.3,1.071696,-0.35239000000000004,13.200000000000001,-0.845736,-0.7343700000000001,13.100000000000001,-1.762488,0.0,13.0,0.0,-0.14257,13.0,-0.34216799999999997,-0.0,12.9,-0.0,0.00269,13.0,0.006456
2.223426408,0.42502,13.4,1.020048,-0.36853,13.3,-0.884472,-0.6859500000000001,13.100000000000001,-1.6462800000000002,-0.01883,13.100000000000001,-0.045191999999999996,-0.09684000000000001,12.9,-0.232416,-0.0,13.0,-0.0,0.00269,13.0,0.006456
2.25766196,0.40619,13.3,0.974856,-0.33894,13.200000000000001,-0.8134560000000001,-0.66981,13.100000000000001,-1.607544,0.0,13.100000000000001,0.0,-0.11567000000000001,13.0,-0.277608,-0.0,12.9,-0.0,0.00269,13.0,0.006456
2.290411109,0.43578,13.4,1.045872,-0.38736000000000004,13.3,-0.929664,-0.67788,13.100000000000001,-1.6269120000000001,-0.00538,13.100000000000001,-0.012912,-0.14795,13.0,-0.35508,-0.0,13.0,-0.0,0.00269,13.0,0.006456
2.324339209,0.41157,13.3,0.987768,-0.35239000000000004,13.200000000000001,-0.845736,-0.73168,13.0,-1.756032,-0.024210000000000002,13.0,-0.058104,-0.11029,13.0,-0.264696,-0.0,13.0,-0.0,0.00538,13.0,0.012912
2.357359193,0.41964,13.4,1.007136,-0.32818,13.200000000000001,-0.787632,-0.6994,13.100000000000001,-1.67856,-0.01614,13.100000000000001,-0.038736,-0.12643000000000001,12.9,-0.30343200000000004,-0.0,13.0,-0.0,0.00538,13.0,0.012912
2.390409788,0.42233000000000004,13.3,1.013592,-0.34432,13.200000000000001,-0.826368,-0.69671,13.0,-1.672104,0.0,13.0,0.0,-0.12374,12.9,-0.296976,-0.0,12.9,-0.0,0.00538,12.9,0.012912
2.423380652,0.43847,13.3,1.052328,-0.30666,13.200000000000001,-0.735984,-0.76665,13.100000000000001,-1.83996,-0.024210000000000002,13.100000000000001,-0.058104,-0.10222,13.0,-0.245328,-0.0,12.9,-0.0,0.00538,13.0,0.012912
2.457428191,0.4304,13.4,1.0329599999999999,-0.31473,13.200000000000001,-0.755352,-0.7155400000000001,13.100000000000001,-1.7172960000000002,-0.01883,13.100000000000001,-0.045191999999999996,-0.09953000000000001,13.0,-0.238872,-0.0,13.0,-0.0,0.00538,13.0,0.012912
2.49041967,0.42233000000000004,13.4,1.013592,-0.30128,13.200000000000001,-0.7230719999999999,-0.72899,13.100000000000001,-1.749576,-0.01614,13.100000000000001,-0.038736,-0.11567000000000001,13.0,-0.277608,-0.0,13.0,-0.0,0.00538,13.0,0.012912
2.524240178,0.42233000000000004,13.3,1.013592,-0.33894,13.3,-0.8134560000000001,-0.7047800000000001,13.100000000000001,-1.691472,-0.03228,13.100000000000001,-0.077472,-0.10222,12.9,-0.245328,-0.0,13.0,-0.0,0.00538,13.0,0.012912
2.557385602,0.44116,13.3,1.058784,-0.32280000000000003,13.100000000000001,-0.7747200000000001,-0.7236100000000001,13.100000000000001,-1.7366640000000002,-0.01883,13.100000000000001,-0.045191999999999996,-0.13719,13.0,-0.329256,-0.0,12.9,-0.0,0.00538,13.0,0.012912
2.590219802,0.40888,13.4,0.981312,-0.34163,13.3,-0.819912,-0.7263000000000001,13.100000000000001,-1.74312,-0.02152,13.100000000000001,-0.051648,-0.13181,12.9,-0.316344,-0.0,13.0,-0.0,0.00538,13.0,0.012912
2.624139463,0.38467,13.3,0.923208,-0.33894,13.200000000000001,-0.8134560000000001,-0.71016,13.100000000000001,-1.704384,-0.0269,13.100000000000001,-0.06455999999999999,-0.09415,13.0,-0.22596,-0.0,12.9,-0.0,0.00538,13.0,0.012912
2.657268518,0.4304,13.4,1.0329599999999999,-0.32549,13.3,-0.781176,-0.73975,13.100000000000001,-1.7754,-0.0269,13.0,-0.06455999999999999,-0.14526,12.9,-0.348624,-0.0,12.9,-0.0,0.00538,13.0,0.012912
2.690372675,0.38736000000000004,13.4,0.929664,-0.35508,13.200000000000001,-0.852192,-0.72899,13.100000000000001,-1.749576,-0.02152,13.100000000000001,-0.051648,-0.11029,13.0,-0.264696,-0.0,12.9,-0.0,0.00538,13.0,0.012912
2.724194674,0.4035,13.4,0.9684,-0.35239000000000004,13.200000000000001,-0.845736,-0.71823,13.100000000000001,-1.723752,-0.02152,13.100000000000001,-0.051648,-0.11298000000000001,13.0,-0.271152,-0.0,13.0,-0.0,0.00538,13.0,0.012912
2.75718415,0.4035,13.3,0.9684,-0.32549,13.200000000000001,-0.781176,-0.73168,13.0,-1.756032,-0.02959,13.100000000000001,-0.071016,-0.14795,13.0,-0.35508,-0.0,12.9,-0.0,0.00538,13.0,0.012912
2.790239084,0.3766,13.3,0.90384,-0.33894,13.200000000000001,-0.8134560000000001,-0.7155400000000001,13.100000000000001,-1.7172960000000002,-0.01883,13.100000000000001,-0.045191999999999996,-0.11836,12.9,-0.284064,-0.0,13.0,-0.0,0.00538,13.0,0.012912
2.824121608,0.39274000000000003,13.3,0.9425760000000001,-0.33356,13.200000000000001,-0.800544,-0.70747,13.100000000000001,-1.697928,0.0,13.100000000000001,0.0,-0.10222,13.0,-0.245328,-0.0,12.9,-0.0,0.00538,13.0,0.012912
2.857119597,0.39274000000000003,13.4,0.9425760000000001,-0.33356,13.200000000000001,-0.800544,-0.7236100000000001,13.100000000000001,-1.7366640000000002,-0.01883,13.100000000000001,-0.045191999999999996,-0.1345,12.9,-0.32280000000000003,-0.0,12.9,-0.0,0.00538,13.0,0.012912
2.890117833,0.36046,13.4,0.865104,-0.33625,13.3,-0.8069999999999999,-0.7263000000000001,13.100000000000001,-1.74312,-0.01883,13.100000000000001,-0.045191999999999996,-0.13719,12.9,-0.329256,-0.0,12.9,-0.0,0.00538,13.0,0.012912
2.924141054,0.36315000000000003,13.3,0.87156,-0.33087,13.3,-0.794088,-0.7451300000000001,13.100000000000001,-1.7883120000000001,-0.00538,13.100000000000001,-0.012912,-0.09953000000000001,13.0,-0.238872,-0.0,12.9,-0.0,0.00538,13.0,0.012912
2.957092072,0.39274000000000003,13.3,0.9425760000000001,-0.32011,13.3,-0.768264,-0.7263000000000001,13.100000000000001,-1.74312,-0.03766,13.0,-0.09038399999999999,-0.11836,13.0,-0.284064,-0.0,13.0,-0.0,0.00538,12.9,0.012912
