time,manip_joint1/current,manip_joint1/voltage,manip_joint1/effort,manip_joint2/current,manip_joint2/voltage,manip_joint2/effort,manip_joint3/current,manip_joint3/voltage,manip_joint3/effort,manip_joint4/current,manip_joint4/voltage,manip_joint4/effort,manip_joint5/current,manip_joint5/voltage,manip_joint5/effort,manip_joint6/current,manip_joint6/voltage,manip_joint6/effort,manip_joint7/current,manip_joint7/voltage,manip_joint7/effort
0.001230018,-0.19637000000000002,13.600000000000001,-0.47128800000000004,-0.7801,13.5,-1.87224,-0.68326,13.4,-1.639824,-0.00538,13.4,-0.012912,0.02152,13.3,0.051648,-0.0,13.3,-0.0,-0.0,13.3,-0.0
0.001506091,-0.19637000000000002,13.600000000000001,-0.47128800000000004,-0.76665,13.4,-1.83996,-0.67788,13.4,-1.6269120000000001,-0.01076,13.4,-0.025824,0.01076,13.3,0.025824,-0.0,13.3,-0.0,-0.0,13.3,-0.0
0.001694893,-0.20444,13.600000000000001,-0.490656,-0.7747200000000001,13.5,-1.859328,-0.6725,13.4,-1.6139999999999999,-0.00538,13.4,-0.012912,0.01345,13.3,0.032279999999999996,-0.0,13.3,-0.0,-0.0,13.3,-0.0
0.001871298,-0.18292,13.600000000000001,-0.439008,-0.7801,13.5,-1.87224,-0.69133,13.4,-1.659192,-0.01076,13.4,-0.025824,0.01883,13.3,0.045191999999999996,-0.0,13.3,-0.0,-0.0,13.3,-0.0
0.002043699,-0.1883,13.600000000000001,-0.45192,-0.7639600000000001,13.5,-1.833504,-0.66981,13.4,-1.607544,-0.00807,13.4,-0.019368,0.02152,13.3,0.051648,-0.0,13.3,-0.0,-0.0,13.3,-0.0
0.002236409,-0.18561,13.600000000000001,-0.44546399999999997,-0.7801,13.4,-1.87224,-0.6859500000000001,13.3,-1.6462800000000002,-0.01345,13.4,-0.032279999999999996,0.01076,13.3,0.025824,-0.0,13.3,-0.0,-0.0,13.3,-0.0
0.002406095,-0.1883,13.600000000000001,-0.45192,-0.77741,13.5,-1.865784,-0.6994,13.4,-1.67856,-0.00807,13.4,-0.019368,0.01345,13.3,0.032279999999999996,-0.0,13.3,-0.0,-0.0,13.3,-0.0
0.002579606,-0.20982,13.600000000000001,-0.503568,-0.76665,13.5,-1.83996,-0.68864,13.4,-1.652736,-0.01076,13.4,-0.025824,0.02152,13.3,0.051648,-0.0,13.3,-0.0,-0.0,13.3,-0.0
0.002746287,-0.18561,13.600000000000001,-0.44546399999999997,-0.77203,13.5,-1.8528719999999999,-0.6859500000000001,13.4,-1.6462800000000002,-0.00538,13.4,-0.012912,0.01076,13.3,0.025824,-0.0,13.3,-0.0,-0.0,13.3,-0.0
0.002912243,-0.18561,13.600000000000001,-0.44546399999999997,-0.75858,13.5,-1.820592,-0.6859500000000001,13.4,-1.6462800000000002,-0.01883,13.4,-0.045191999999999996,0.01076,13.3,0.025824,-0.0,13.3,-0.0,-0.0,13.3,-0.0
0.003109034,-0.18561,13.600000000000001,-0.44546399999999997,-0.76127,13.5,-1.827048,-0.6940200000000001,13.4,-1.6656480000000002,-0.01076,13.4,-0.025824,0.0,13.3,0.0,-0.0,13.3,-0.0,-0.0,13.3,-0.0
