time,manip_joint1/current,manip_joint1/voltage,manip_joint1/effort,manip_joint2/current,manip_joint2/voltage,manip_joint2/effort,manip_joint3/current,manip_joint3/voltage,manip_joint3/effort,manip_joint4/current,manip_joint4/voltage,manip_joint4/effort,manip_joint5/current,manip_joint5/voltage,manip_joint5/effort,manip_joint6/current,manip_joint6/voltage,manip_joint6/effort,manip_joint7/current,manip_joint7/voltage,manip_joint7/effort
0.010766495,0.056490000000000005,13.600000000000001,0.135576,-0.7047800000000001,13.600000000000001,-1.691472,-0.35777000000000003,13.4,-0.8586480000000001,-0.02152,13.4,-0.051648,0.0,13.4,0.0,-0.0,13.4,-0.0,-0.0,13.4,-0.0
0.043819703,0.02152,13.600000000000001,0.051648,-0.7047800000000001,13.5,-1.691472,-0.36315000000000003,13.5,-0.87156,-0.02152,13.4,-0.051648,0.0,13.4,0.0,-0.0,13.4,-0.0,-0.0,13.4,-0.0
0.077629464,0.024210000000000002,13.600000000000001,0.058104,-0.7047800000000001,13.600000000000001,-1.691472,-0.36315000000000003,13.5,-0.87156,-0.01883,13.4,-0.045191999999999996,0.0,13.4,0.0,-0.0,13.4,-0.0,-0.0,13.4,-0.0
0.110606752,0.02152,13.600000000000001,0.051648,-0.7047800000000001,13.5,-1.691472,-0.36584,13.4,-0.878016,-0.02152,13.4,-0.051648,0.0,13.4,0.0,-0.0,13.4,-0.0,-0.0,13.4,-0.0
0.143518639,0.040350000000000004,13.600000000000001,0.09684000000000001,-0.7047800000000001,13.5,-1.691472,-0.35777000000000003,13.4,-0.8586480000000001,-0.02152,13.4,-0.051648,0.0,13.4,0.0,-0.0,13.4,-0.0,-0.0,13.4,-0.0
0.177560748,0.0269,13.600000000000001,0.06455999999999999,-0.68864,13.600000000000001,-1.652736,-0.36584,13.4,-0.878016,-0.02152,13.4,-0.051648,0.0,13.4,0.0,-0.0,13.4,-0.0,-0.0,13.4,-0.0
0.211434363,0.040350000000000004,13.600000000000001,0.09684000000000001,-0.69671,13.5,-1.672104,-0.35777000000000003,13.4,-0.8586480000000001,-0.01883,13.4,-0.045191999999999996,0.0,13.4,0.0,-0.0,13.4,-0.0,-0.0,13.4,-0.0
0.243591041,0.04573,13.600000000000001,0.109752,-0.7047800000000001,13.5,-1.691472,-0.35508,13.5,-0.852192,-0.02152,13.4,-0.051648,0.0,13.4,0.0,-0.0,13.4,-0.0,-0.0,13.4,-0.0
0.277528932,0.03228,13.600000000000001,0.077472,-0.69671,13.5,-1.672104,-0.35239000000000004,13.5,-0.845736,-0.02152,13.4,-0.051648,0.0,13.4,0.0,-0.0,13.4,-0.0,-0.0,13.4,-0.0
0.310570788,0.0269,13.600000000000001,0.06455999999999999,-0.7047800000000001,13.600000000000001,-1.691472,-0.3497,13.5,-0.83928,-0.02152,13.4,-0.051648,0.0,13.4,0.0,-0.0,13.4,-0.0,-0.0,13.4,-0.0
