time,manip_joint1/current,manip_joint1/voltage,manip_joint1/effort,manip_joint2/current,manip_joint2/voltage,manip_joint2/effort,manip_joint3/current,manip_joint3/voltage,manip_joint3/effort,manip_joint4/current,manip_joint4/voltage,manip_joint4/effort,manip_joint5/current,manip_joint5/voltage,manip_joint5/effort,manip_joint6/current,manip_joint6/voltage,manip_joint6/effort,manip_joint7/current,manip_joint7/voltage,manip_joint7/effort
0.027454379,-0.08608,13.700000000000001,-0.206592,-0.41695000000000004,13.600000000000001,-1.00068,-0.71285,13.5,-1.71084,-0.05918,13.4,-0.142032,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00269,13.4,0.006456
0.060331334,-0.08608,13.700000000000001,-0.206592,-0.42233000000000004,13.600000000000001,-1.013592,-0.71285,13.4,-1.71084,-0.04304,13.4,-0.103296,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00269,13.4,0.006456
0.093388442,-0.08608,13.700000000000001,-0.206592,-0.41964,13.5,-1.007136,-0.71285,13.4,-1.71084,-0.03497,13.4,-0.083928,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00269,13.4,0.006456
0.127392499,-0.09146,13.700000000000001,-0.219504,-0.41964,13.600000000000001,-1.007136,-0.71285,13.5,-1.71084,-0.048420000000000005,13.4,-0.116208,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00269,13.4,0.006456
0.160385159,-0.08877,13.700000000000001,-0.213048,-0.41964,13.600000000000001,-1.007136,-0.71285,13.5,-1.71084,-0.06187,13.4,-0.148488,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00269,13.4,0.006456
0.194536598,-0.08877,13.700000000000001,-0.213048,-0.41964,13.600000000000001,-1.007136,-0.71285,13.5,-1.71084,-0.056490000000000005,13.4,-0.135576,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00269,13.4,0.006456
0.227331041,-0.08877,13.700000000000001,-0.213048,-0.41964,13.600000000000001,-1.007136,-0.71285,13.5,-1.71084,-0.04573,13.4,-0.109752,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00269,13.4,0.006456
0.260376081,-0.08339,13.700000000000001,-0.200136,-0.41964,13.600000000000001,-1.007136,-0.71285,13.5,-1.71084,-0.03766,13.4,-0.09038399999999999,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00269,13.4,0.006456
0.294329361,-0.08608,13.700000000000001,-0.206592,-0.41964,13.5,-1.007136,-0.71285,13.5,-1.71084,-0.05111,13.4,-0.122664,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00269,13.4,0.006456
0.327336124,-0.08608,13.700000000000001,-0.206592,-0.41964,13.600000000000001,-1.007136,-0.71285,13.5,-1.71084,-0.040350000000000004,13.4,-0.09684000000000001,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00269,13.4,0.006456
0.360212211,-0.08608,13.700000000000001,-0.206592,-0.41426,13.600000000000001,-0.994224,-0.71285,13.5,-1.71084,-0.03766,13.4,-0.09038399999999999,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00269,13.4,0.006456
0.394432562,-0.08608,13.700000000000001,-0.206592,-0.41695000000000004,13.5,-1.00068,-0.71285,13.4,-1.71084,-0.05918,13.4,-0.142032,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00269,13.4,0.006456
0.427227805,-0.08608,13.700000000000001,-0.206592,-0.41695000000000004,13.5,-1.00068,-0.71285,13.4,-1.71084,-0.048420000000000005,13.4,-0.116208,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00269,13.4,0.006456
0.46032963,-0.08608,13.700000000000001,-0.206592,-0.41695000000000004,13.600000000000001,-1.00068,-0.71285,13.4,-1.71084,-0.05111,13.4,-0.122664,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00269,13.4,0.006456
0.494306369,-0.08608,13.700000000000001,-0.206592,-0.41695000000000004,13.600000000000001,-1.00068,-0.71285,13.5,-1.71084,-0.04573,13.4,-0.109752,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00269,13.4,0.006456
0.527157222,-0.03766,13.700000000000001,-0.09038399999999999,-0.25555,13.700000000000001,-0.61332,-0.25824,13.600000000000001,-0.619776,-0.056490000000000005,13.600000000000001,-0.135576,0.0,13.5,0.0,-0.0,13.5,-0.0,0.00269,13.5,0.006456
0.560165996,-0.03497,13.700000000000001,-0.083928,-0.31473,13.700000000000001,-0.755352,-0.30666,13.600000000000001,-0.735984,-0.0538,13.600000000000001,-0.12911999999999998,0.0,13.5,0.0,-0.0,13.5,-0.0,0.00269,13.5,0.006456
0.594213815,-0.03497,13.700000000000001,-0.083928,-0.35239000000000004,13.600000000000001,-0.845736,-0.33625,13.5,-0.8069999999999999,-0.04573,13.600000000000001,-0.109752,0.0,13.5,0.0,-0.0,13.5,-0.0,0.00269,13.5,0.006456
0.62714136,-0.03497,13.700000000000001,-0.083928,-0.47613,13.600000000000001,-1.142712,-0.45192000000000004,13.5,-1.084608,-0.040350000000000004,13.5,-0.09684000000000001,0.0,13.5,0.0,-0.0,13.5,-0.0,0.00269,13.5,0.006456
0.66008662,-0.03228,13.700000000000001,-0.077472,-0.58373,13.600000000000001,-1.400952,-0.59718,13.5,-1.433232,-0.040350000000000004,13.5,-0.09684000000000001,0.0,13.4,0.0,-0.0,13.5,-0.0,-0.0,13.5,-0.0
0.693993998,-0.02959,13.600000000000001,-0.071016,-0.6240800000000001,13.5,-1.4977920000000002,-0.65905,13.5,-1.58172,-0.03228,13.4,-0.077472,0.0,13.4,0.0,-0.0,13.5,-0.0,-0.0,13.4,-0.0
0.72711915,-0.06456,13.600000000000001,-0.154944,-0.61332,13.600000000000001,-1.471968,-0.68864,13.3,-1.652736,-0.048420000000000005,13.4,-0.116208,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00538,13.4,0.012912
0.75988314,-0.06994,13.600000000000001,-0.167856,-0.61063,13.5,-1.465512,-0.63753,13.4,-1.530072,-0.05111,13.4,-0.122664,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00538,13.4,0.012912
0.794054333,-0.06994,13.600000000000001,-0.167856,-0.6644300000000001,13.5,-1.594632,-0.65098,13.4,-1.562352,-0.04304,13.4,-0.103296,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00538,13.4,0.012912
0.827249279,-0.07532,13.600000000000001,-0.18076799999999998,-0.66981,13.600000000000001,-1.607544,-0.70209,13.5,-1.6850159999999998,-0.048420000000000005,13.4,-0.116208,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00538,13.4,0.012912
0.859988937,-0.07532,13.600000000000001,-0.18076799999999998,-0.67788,13.5,-1.6269120000000001,-0.73168,13.4,-1.756032,-0.04573,13.4,-0.109752,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00538,13.4,0.012912
0.894495535,-0.07801000000000001,13.600000000000001,-0.18722400000000003,-0.6751900000000001,13.5,-1.6204560000000001,-0.71823,13.4,-1.723752,-0.02959,13.4,-0.071016,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00538,13.4,0.012912
0.927007271,-0.056490000000000005,13.600000000000001,-0.135576,-0.66712,13.600000000000001,-1.601088,-0.70747,13.4,-1.697928,-0.04573,13.4,-0.109752,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00538,13.4,0.012912
0.960008491,-0.06994,13.600000000000001,-0.167856,-0.66712,13.5,-1.601088,-0.69133,13.4,-1.659192,-0.03766,13.4,-0.09038399999999999,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00538,13.4,0.012912
0.994007562,-0.056490000000000005,13.600000000000001,-0.135576,-0.66712,13.600000000000001,-1.601088,-0.7047800000000001,13.4,-1.691472,-0.05111,13.4,-0.122664,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00538,13.4,0.012912
1.027104576,-0.056490000000000005,13.600000000000001,-0.135576,-0.6725,13.5,-1.6139999999999999,-0.7047800000000001,13.4,-1.691472,-0.05918,13.4,-0.142032,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00538,13.4,0.012912
1.061118231,-0.05918,13.600000000000001,-0.142032,-0.6725,13.4,-1.6139999999999999,-0.71016,13.4,-1.704384,-0.0538,13.4,-0.12911999999999998,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00538,13.4,0.012912
1.094268219,-0.0538,13.600000000000001,-0.12911999999999998,-0.66712,13.5,-1.601088,-0.71016,13.4,-1.704384,-0.04573,13.4,-0.109752,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00538,13.4,0.012912
1.12685979,-0.06725,13.600000000000001,-0.16140000000000002,-0.6644300000000001,13.5,-1.594632,-0.71016,13.4,-1.704384,-0.02959,13.4,-0.071016,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00538,13.4,0.012912
1.160908353,-0.056490000000000005,13.600000000000001,-0.135576,-0.6644300000000001,13.5,-1.594632,-0.71016,13.4,-1.704384,-0.04304,13.4,-0.103296,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00538,13.4,0.012912
1.194051532,-0.04304,13.600000000000001,-0.103296,-0.6725,13.5,-1.6139999999999999,-0.71016,13.4,-1.704384,-0.03497,13.4,-0.083928,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00538,13.4,0.012912
1.22695713,-0.0538,13.600000000000001,-0.12911999999999998,-0.6725,13.600000000000001,-1.6139999999999999,-0.7155400000000001,13.4,-1.7172960000000002,-0.048420000000000005,13.4,-0.116208,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00538,13.4,0.012912
1.261135767,-0.0538,13.600000000000001,-0.12911999999999998,-0.6751900000000001,13.5,-1.6204560000000001,-0.71016,13.4,-1.704384,-0.0538,13.4,-0.12911999999999998,0.0,13.4,0.0,-0.0,13.4,-0.0,0.00538,13.4,0.012912
